title,date,author
NCA လက်မှတ်ရေးထိုးထားသည့် တိုင်းရင်းသားလက်နက်ကိုင် ၇ ဖွဲ့၏ ထိန်း ချုပ်နယ်မြေများတွင် ကိုယ်ပိုင် အုပ်ချုပ်ရေး စနစ် စတင်မည်ဟု RCSS ဥက္ကဋ္ဌ ယွက်ဆစ်ပြော,"March 17, 2024",Yangon Khit Thit News Agency -
မကွေးတိုင်း၊ ထီးလင်းမြို့နယ်တွင် စစ်ရှောင်စခန်းတစ်ခုတွင် ကျောင်းသုံးပစ္စည်းများလှူဒါန်း,"March 17, 2024",Yangon Khit Thit News Agency -
ရွှေရေကြည် သပိတ် စစ်ကြောင်း စစ်အာဏာရှင် ဆန့်ကျင်ရေး ချီတက် ဆန္ဒပြ,"March 17, 2024",Yangon Khit Thit News Agency -
ကယ်လီဖိုးနီးယားပြည်နယ်၊ ဆန်ဖရန်စစ္စကိုမြို့တွင် အလံမလိပ် အသံမတိတ် မြေပြင်သပိတ်ပြုလုပ်,"March 17, 2024",Yangon Khit Thit News Agency -
CDF-ZOTUNG Special Force Training သင်တန်းဆင်းပွဲ အခမ်းအနား ပြုလုပ်,"March 17, 2024",Yangon Khit Thit News Agency -
နယ်သာလန်နိုင်ငံတွင် မြန်မာ စစ်တပ်၏ ပြည်သူ့စစ်မှုထမ်းဥပဒေ ဆန့်ကျင်ဆန္ဒပြပွဲ ပြုလုပ်,"March 17, 2024",Yangon Khit Thit News Agency -
စစ်ကိုင်းတိုင်း ယင်းမာပင် ဆားလင်းကြီး ရွာပေါင်းစုံသပိတ်စစ်ကြောင်း စစ်အာဏာရှင်ဆန့်ကျင်ရေး လူထုသပိတ်ချီတက်,"March 17, 2024",Yangon Khit Thit News Agency -
ဘော်စတွန်မြို့တွင် တော်လှန် ရုပ်ရှင်ဇာတ်လမ်းတို ၄ ကားကို World Premiere Show အဖြစ်ပြသ,"March 17, 2024",Yangon Khit Thit News Agency -
ချောင်းဦးတွင် စစ်ကား ၂ စီးကို မိုင်းဆွဲတိုက်ခိုက်မှု စစ်သား ၃ ဦးသေဆုံး,"March 17, 2024",Yangon Khit Thit News Agency -
နောက်ပြန်မလှည့်ကြေး ဒီတော်လှန်ရေး လူထုသပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် ချေမှုန်းရေး ချီတက် ဆန္ဒပြ,"March 17, 2024",Yangon Khit Thit News Agency -
အောင်လံလွှင့်မည် ဒေါင်းသွေးနီသပိတ်စစ်ကြောင်းက စစ်အာဏာရှင်တော်လှန်ရေး ချီတက်ဆန္ဒပြ,"March 16, 2024",Yangon Khit Thit News Agency -
ဆားလင်းကြီးမြို့နယ် စစ်ရှောင်ပြည်သူများကို ထမင်းတစ်နပ်လှူဒါန်း,"March 16, 2024",Yangon Khit Thit News Agency -
လက်ပံတောင်းတောင်ဒေသတွင် စစ်အာဏာရှင်ဆန့်ကျင်ရေး လူထုသပိတ်ချီတက်,"March 16, 2024",Yangon Khit Thit News Agency -
အာဏာရှင်မလိုလား မြတ်ဗုဒ္ဓသားတော်များ သပိတ် အင်အားစုမှ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"March 16, 2024",Yangon Khit Thit News Agency -
မုံရွာမြို့နယ်တွင် မီးဘေး စစ်ဘေးသင့် ပြည်သူများကို ထောက်ပံ့,"March 16, 2024",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ်စစ်ကြောင်း ဖက်ဆစ်စစ်တပ် တော်လှန်ရေး ချီတက်ဆန္ဒပြ,"March 16, 2024",Yangon Khit Thit News Agency -
ကလေးမြို့မြောက်ပိုင်းတွင် တိုက်ပွဲပြင်းထန်နေပြီး စစ်ကောင်စီက Mi35 ရဟတ်ယာဉ်ဖြင့် အဆက်မပြတ် ဗုံးကျဲတိုက်ခိုက်,"March 16, 2024",Yangon Khit Thit News Agency -
ကနီမြို့ ၁၁ ရက်အကြာတိုက်ပွဲတွင် စစ်တပ်ဘက်မှ ၄၇ ဦး သေဆုံးပြီး လက် နက် ၁၁ လက်နှင့် ခဲယမ်းများ သိမ်းဆည်းရရှိ၊ PDF ရဲဘော် ၁၁ ဦးကျဆုံး,"March 16, 2024",Yangon Khit Thit News Agency -
စစ်အာဏာရှင် ချေမှုန်းရေး ရွာပေါင်းစုံသပိတ်စစ်ကြောင်း ဆန္ဒပြ,"March 16, 2024",Yangon Khit Thit News Agency -
ယင်းမာပင်တွင် နောက်ပြန် မလှည့်ကြေး ဒီတော်လှန်ရေးသပိတ်စစ်ကြောင်း စစ်အာဏာရှင် တော်လှန်ရေး ဆန္ဒပြ,"March 16, 2024",Yangon Khit Thit News Agency -
ရသေ့တောင်၊ ဘူးသီးတောင်နှင့် မောင်တောမြို့များရှိ လက်ကျန် စစ်တပ်စခန်းများအားလုံးကို AA က ထိုးစစ်ဆင် တိုက်ခိုက်နေပြီး ၀ိုင်းရံပိတ်ဆို့ ဖြတ်တောက်ထား,"March 16, 2024",Yangon Khit Thit News Agency -
မြောင်မြို့နယ်၊ ကျောက်ရစ်စခန်းကို ဒရုန်းဖြင့် ဗုံးကျဲတိုက်ခိုက်မှု စစ်သားများ ထိခိုက်သေဆုံးမှုရှိ,"March 15, 2024",Yangon Khit Thit News Agency -
အောင်လံလွှင့်မည် ဒေါင်းသွေးနီ သပိတ်စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"March 15, 2024",Yangon Khit Thit News Agency -
ရွှေရေကြည် သပိတ် စစ်ကြောင်း ဦးဆောင်ကာ စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"March 15, 2024",Yangon Khit Thit News Agency -
တောင်ငူလေတပ်စခန်းကို ၁၀၇ မမ ရှော့တိုက်ဒုံးများဖြင့် ပစ်ခတ်တိုက်ခိုက်မှု စစ်သား ၂ ဦးသေဆုံး ပြီး ဗိုလ်မှူးအဆင့် လေတပ်အရာရှိအပါအဝင် ၃ ဦးအပြင်းအထန်ဒဏ်ရာရ၊ လေယာဉ် ၂ စီး ပျက်စီး,"March 15, 2024",Yangon Khit Thit News Agency -
ဆားလင်းကြီးရှိ စစ်ရှောင်စခန်းတစ်ခုတွင် ထမင်းတစ်နပ်လှူဒါန်း,"March 15, 2024",Yangon Khit Thit News Agency -
အာဏာရှင်မလိုလား မြတ်ဗုဒ္ဓသားတော်များ သပိတ် အင်အားစုမှ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"March 15, 2024",Yangon Khit Thit News Agency -
ဘုတလင်မြို့ပေါ်ရှိ စစ်တပ် တပ်စွဲထားသော နေရာများကို ဒရုန်းဖြင့် ဗုံးကျဲ တိုက်ခိုက်မှု စစ်ကောင်စီ တပ်သား ၄ ဦး သေဆုံး,"March 15, 2024",Yangon Khit Thit News Agency -
လက်ပံတောင်းတောင်ဒေသတွင် စစ်အာဏာရှင်စနစ်ကျရှုံးရေး သပိတ်ချီတက်,"March 15, 2024",Yangon Khit Thit News Agency -
မကွေးတိုင်း ပေါက်မြို့နယ်တွင် ကိုဖုန်းမော်နေ့အခမ်းအနားနှင့် နိုင်ငံရေးဟောပြောပွဲပြုလုပ်,"March 15, 2024",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ် စစ်ကြောင်း ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"March 15, 2024",Yangon Khit Thit News Agency -
ထားဝယ်ခရိုင် လောင်းလုံးမြို့နယ်တွင် စစ်တပ်ကို လေယာဥ်ဆီတင်ပို့သည့် ကုမ္ပဏီများ ပိတ်ပင်တားဆီးပေးရန် တောင်းဆိုသည့် လူထုလှုပ်ရှားမှု သပိတ်ပြုလုပ်,"March 15, 2024",Yangon Khit Thit News Agency -
မိုးမောက်မြို့နယ်တွင် KIA သိမ်းပိုက်ရရှိခဲ့သော ခမရ-၂၃၇ အထိုင် တပ်ရင်းစခန်းမှ လက်နက်ကြီး၊ လက်နက်ငယ် ၂၀၀ ကျော် သိမ်းဆည်းရရှိ၊ စစ်တပ်ဘက်မှ ထိခိုက်သေဆုံးမှု များပြား,"March 14, 2024",Yangon Khit Thit News Agency -
